ID,101.0,100.0,102.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,UNK12,73.0,76.0
ENSMUSG00000035762-P,5.477211883648853,5.262319107448428,5.045995576971949,5.8523515365022565,5.379381947648898,6.032385412651085,5.377729473352215,3.3930092982402096,6.201175330465493,,,
ENSMUSG00000099689-P,3.5712407298644924,4.791849997763856,4.019471494383472,4.095934905275212,4.5449679443437745,3.4998414840370105,3.6374853533796254,3.8806363051174015,3.312157763979618,,,
ENSMUSG00000034377-P,6.3368840569902405,6.770006973934691,6.298087882644094,7.270294094243686,7.077486998411272,7.049673616734687,6.396361613585542,7.354396965620693,7.41546811226308,,,
ENSMUSG00000039715-P,5.477211883648853,5.834697276964955,4.819216201434398,5.623526652131811,6.109507831338209,5.818377710625734,5.938896327489427,5.286147301772223,5.8566054495317035,,,
ENSMUSG00000098113-P,0.0,0.0,0.0,1.4301513955146576,0.0,1.8392003079611083,2.3678714595610275,0.0,0.0,,,
ENSMUSG00000007379-P,1.6677928317227733,3.3708954093631167,0.0,1.4301513955146576,0.0,1.194754134453318,1.6233495238544506,0.0,2.7187049314574803,,,
ENSMUSG00000087083-P,0.787232210800267,2.940199166381418,1.7667006893020196,1.4301513955146576,1.0112291040016552,2.2830845153777495,1.0288855979333102,2.0594748867359756,2.1209125051964186,,,
ENSMUSG00000023064-P,5.848230178923576,6.1103373286708775,5.616327633973978,5.351438341732733,5.87996968608216,5.400874720593145,6.033593595203189,4.983100341839197,5.403023629280852,,,
ENSMUSG00000030554-P,6.436956871271602,7.480261786851926,6.842100305800833,7.120207999920873,6.829528185536336,7.07747856261189,6.999262641663884,6.031726597386533,7.47100039603904,,,
ENSMUSG00000037221-P,5.477211883648853,5.359346681082597,5.729540786688801,5.2902722705515055,5.414160261951051,5.785038972365285,5.938896327489427,4.39685741355359,5.828534167019237,,,
ENSMUSG00000006005-P,8.246228038092386,8.777719904299309,8.847765061314421,8.862207984967654,7.970648836356005,9.062505158374506,9.085002733588,7.020658351880706,9.22487315740074,,,
ENSMUSG00000038608-P,3.656744275295881,2.6645142336908574,2.0716477656372323,3.4813634719760502,0.0,3.126700195823549,1.6233495238544506,2.875129551690155,3.604739428120841,,,
ENSMUSG00000104682-P,3.3833428931003473,2.6645142336908574,3.701964223264987,2.9595846507288517,0.0,2.2830845153777495,0.0,3.7732982502252463,1.692929958963774,,,
ENSMUSG00000022023-P,6.750697400415065,7.099858179123677,7.056921499981123,7.710491283588399,6.941051245198146,7.40825858855709,7.2952374515596174,7.444624757409113,7.567569707252672,,,
ENSMUSG00000041135-P,4.312503369902026,1.8758071794149425,4.019471494383472,4.676598809853049,5.066092749658853,2.6220477740184953,3.6374853533796254,3.7732982502252463,4.237641117119119,,,
ENSMUSG00000091183-P,0.0,0.0,1.3795281389769003,0.8854767201948464,1.0112291040016552,2.2830845153777495,0.0,2.875129551690155,1.692929958963774,,,
ENSMUSG00000026820-P,6.553012324373182,6.191638890669935,6.268416579616293,5.894062815348182,6.448378086366977,5.400874720593145,6.033593595203189,5.503248162004732,5.8566054495317035,,,
ENSMUSG00000030352-P,6.798511806270417,6.838925701348568,6.780370686424013,6.850444653914304,6.576724155360386,6.53174218413735,6.226350017173374,6.267541297475601,6.265405037504199,,,
ENSMUSG00000034295-P,0.0,1.8758071794149425,0.8487311286362117,1.824615078778005,0.0,2.2830845153777495,2.632788782946068,0.0,1.081723604305354,,,
ENSMUSG00000037646-P,5.866291676706408,7.1684082772076865,7.012865935093704,6.621291760519557,5.99929899838663,6.665997250200343,6.414072063330467,6.344557867405224,6.460938018360121,,,
ENSMUSG00000040167-P,5.477211883648853,4.859757117396972,5.3017333068758585,5.696063322618166,5.021677598635499,6.060522309407952,6.265899445479718,4.660532175221,5.884140942768414,,,
ENSMUSG00000077767-P,3.656744275295881,4.482883888327394,1.3795281389769003,2.388706117066035,1.5999153006053064,4.150377410802778,3.860547466983792,4.71955390134089,4.961030935308618,,,
ENSMUSG00000055239-P,7.198473017675422,6.982916500636724,7.442926249708117,7.663026048257712,6.829528185536336,7.59297772979756,7.236726428967568,6.885437532135544,6.9906332538990155,,,
ENSMUSG00000031489-P,2.766824853024996,3.7021378150296895,1.3795281389769003,2.1340565645548835,3.605482885367664,1.8392003079611083,2.0431143725584566,0.0,3.604739428120841,,,
ENSMUSG00000035093-P,7.314839479795406,7.763382275579243,7.520492303593903,7.60769180286535,7.431631830085153,7.523924639886111,7.423186448960208,7.032345185026882,7.743242844510597,,,
ENSMUSG00000032306-P,5.568295685025741,4.98667456830364,5.751155062883879,5.321179439793231,5.4812984912201905,4.518156736536309,4.755485174740605,4.71955390134089,4.737738392123119,,,
ENSMUSG00000043535-P,4.908352629359846,5.262319107448428,5.387043024828433,6.086244989960619,5.414160261951051,5.715957252137107,5.579546386452493,6.031726597386533,5.937683736208367,,,
ENSMUSG00000025869-P,4.976452468941996,5.1582924572292566,5.179523671264156,4.415285379732288,3.479783603895913,5.054260454982929,4.6398279175304555,3.5312132431986103,5.198887938145035,,,
ENSMUSG00000007613-P,4.203064127328059,5.262319107448428,5.359163221766231,5.089482198528558,5.749873027935864,4.671978631553369,4.755485174740605,6.165102310049551,5.477222913583994,,,
ENSMUSG00000049571-P,0.0,4.08919421418506,2.7238673970734193,0.8854767201948464,0.0,2.6220477740184953,2.632788782946068,2.0594748867359756,3.1401148593054975,,,
ENSMUSG00000018983-P,4.462513902237628,3.3708954093631167,2.7238673970734193,3.4813634719760502,3.721102579225948,3.4998414840370105,3.050176478601315,5.030488625837066,2.9447421864177903,,,
ENSMUSG00000024870-P,7.140285453021171,6.904701685610415,6.967422554895134,7.084623657652109,6.941051245198146,6.805537577529125,6.7431600939602045,7.089400100989802,6.939054867060317,,,
ENSMUSG00000043487-P,4.021565825688696,4.299426585352096,3.0370740861140413,2.9595846507288517,3.189827825544353,3.924065673765836,3.860547466983792,4.161713826150124,4.237641117119119,,,
ENSMUSG00000017831-P,1.6677928317227733,2.6645142336908574,3.294264792533363,2.6050793803100993,2.339852946915775,2.8963282226334464,3.5115281415752,4.161713826150124,2.7187049314574803,,,
ENSMUSG00000024947-P,6.051338154507971,5.765571333372111,5.518891129524757,5.410116281520104,4.480793705501705,5.818377710625734,5.413387614071259,6.846248088414331,5.647567308988842,,,
ENSMUSG00000025478-P,0.0,0.0,1.3795281389769003,1.824615078778005,0.0,1.194754134453318,1.6233495238544506,2.650896865013016,1.081723604305354,,,
ENSMUSG00000028032-P,7.191326627505599,6.838925701348568,6.939453180549825,6.839811544040777,6.651503852874327,6.805537577529125,7.056765953369676,6.859429873557361,6.366481645303116,,,
ENSMUSG00000029772-P,9.29974446456478,10.090626065398665,10.11877357407401,9.958510420765077,9.97654541401245,9.773108619589376,9.793540363019838,10.258610203278998,9.806335604128533,,,
ENSMUSG00000075704-P,4.598385099284824,3.17156024148295,5.241922138397894,4.415285379732288,5.414160261951051,4.345955003906531,4.302176834689743,3.3930092982402096,3.731421765117163,,,
ENSMUSG00000028599-P,4.722554296881768,2.323399894305442,5.467588596251572,0.8854767201948464,1.0112291040016552,4.041654614911987,3.2208840288172538,2.0594748867359756,3.465852944286889,,,
ENSMUSG00000059820-P,3.886496333983724,4.08919421418506,5.010588998162345,4.97753173822037,3.189827825544353,5.486327530504934,5.670768982910238,2.875129551690155,5.770697880915195,,,
ENSMUSG00000085776-P,0.0,2.6645142336908574,1.3795281389769003,2.6050793803100993,2.8265516388306424,1.194754134453318,1.6233495238544506,4.598992446943178,2.4505522388752183,,,
ENSMUSG00000022426-P,5.328802854870869,5.834697276964955,4.279551140473432,5.8523515365022565,6.171805906509754,5.21309951984401,3.960350930422987,5.858732499493456,5.198887938145035,,,
ENSMUSG00000011831-P,7.117845488858641,7.181735926519054,7.3609517394394,7.27819149808844,6.561291575031626,7.640353119030126,7.664246853476897,7.7437254513002,7.461892189849772,,,
ENSMUSG00000064246-P,5.009333683358467,5.1582924572292566,5.854620505985009,5.089482198528558,5.231224751756514,4.997174802162059,4.862554680596706,5.910311749663849,5.403023629280852,,,
ENSMUSG00000004085-P,5.568295685025741,5.5357784097832745,5.147282303841367,4.97753173822037,5.151020104354008,5.486327530504934,5.1430165242463275,4.598992446943178,6.039153064478552,,,
ENSMUSG00000042686-P,5.936358003344574,6.49900570461799,6.207178020629905,6.206999609854352,5.448119890087971,5.818377710625734,6.265899445479718,6.399736779148259,5.989310299083667,,,
ENSMUSG00000028626-P,1.293677047789881,4.482883888327394,4.550017562046979,3.243935543900742,4.343189203410226,4.251477834197026,3.050176478601315,3.2401496723740513,3.1401148593054975,,,
ENSMUSG00000068196-P,9.98503900030383,10.672789635813526,10.745979822811757,10.656026639631358,10.188515244050633,10.504302101999832,10.313367012720716,10.508118349812277,10.337599879711789,,,
ENSMUSG00000030088-P,7.040419916254349,6.75225029426705,6.671229012173565,7.1289686172731885,7.022198042251215,6.405801495892399,6.685994177822512,7.133473159875435,6.633105176688304,,,
ENSMUSG00000058351-P,8.00671000653001,7.652882059951396,7.56997896048623,8.115013664976036,8.115047305644032,7.782276788079731,8.333147658219104,8.335904509720988,8.292955225655236,,,
ENSMUSG00000007739-P,7.699341499658522,7.772219690573835,7.635364976323752,7.833500435140976,7.999563311598943,7.4191653632395,7.17574171101879,8.187013889648744,7.893067341727492,,,
ENSMUSG00000031590-P,6.564120469450816,6.621429463182271,6.1914534232382685,6.19035552671513,5.636628215515549,6.771897294886791,6.714860262964921,4.244427258259998,6.9258669050513735,,,
ENSMUSG00000025505-P,5.0729298286144,4.645622168983249,5.707597756524654,6.633656368408126,6.607102725174545,5.356172118425024,5.914217872839066,5.749688705337369,6.087331193886346,,,
ENSMUSG00000039194-P,5.811414342488476,5.359346681082597,6.693727887300776,5.914474767210485,5.854871988584815,6.55170348309758,5.184883883309079,6.287184304709906,5.512938895848565,,,
ENSMUSG00000028863-P,6.25699336957379,4.299426585352096,5.518891129524757,5.159563533607588,6.270006874553792,5.400874720593145,4.913249918144862,4.7762556076837335,5.403023629280852,,,
ENSMUSG00000002660-P,7.360154412920113,7.379761967198453,7.003891051558351,6.785437691159334,7.489851608744047,6.822068064596087,6.999262641663884,7.307074760027465,7.052616562830535,,,
ENSMUSG00000048612-P,7.404089246514165,7.402708073258909,7.310890028439339,7.27819149808844,6.929077074485536,6.7374538338274315,7.056765953369676,7.122580475635362,7.41546811226308,,,
ENSMUSG00000005609-P,6.871864221904218,6.191638890669935,6.7376996189268015,6.491442206748411,6.344022063434105,6.962891214045866,7.387772665878891,6.031726597386533,6.712050713245607,,,
ENSMUSG00000054720-P,5.653968864614236,6.520144767689819,6.9488366832878565,6.271719731796064,7.10967108640182,5.850963404655412,6.784595437845699,6.008247338509236,6.742457778818018,,,
ENSMUSG00000031246-P,8.623377309887061,8.5188476667801,8.587360887285694,8.565784632966484,8.303070870942149,8.65068234028422,8.615476122621981,8.914649806001965,8.697818872081163,,,
ENSMUSG00000014603-P,2.766824853024996,3.17156024148295,2.3232494257147276,2.6050793803100993,4.108527912814123,2.2830845153777495,2.632788782946068,0.0,2.4505522388752183,,,
ENSMUSG00000031838-P,5.2206403615169705,5.9006619807881595,6.7048471018190146,5.696063322618166,6.929077074485536,6.291741512476567,6.304393548492492,5.434448341338299,5.884140942768414,,,
ENSMUSG00000031922-P,5.919157850153579,5.49365175847904,5.639692168164932,5.2902722705515055,6.088129306976189,5.527227901172155,6.360274821076019,4.71955390134089,6.039153064478552,,,
ENSMUSG00000045094-P,1.6677928317227733,2.940199166381418,0.8487311286362117,2.6050793803100993,0.0,0.0,2.3678714595610275,0.0,1.692929958963774,,,
ENSMUSG00000047141-P,4.509240615693778,5.046177925717404,4.447831990063931,5.159563533607588,4.269130157590765,3.924065673765836,4.376325303065213,5.910311749663849,4.796884171909007,,,
ENSMUSG00000032288-P,7.838502920088169,7.2964485544401985,7.091222249178279,7.800979084746329,7.414556762038395,7.59297772979756,7.818496936816303,7.043938106933951,7.851824173510405,,,
ENSMUSG00000054717-P,4.084636606084368,2.6645142336908574,3.8694348841173,4.356821614027285,0.0,4.345955003906531,4.141364133435049,0.0,4.90836353686475,,,
ENSMUSG00000029438-P,4.799767877404899,4.924611048289639,4.777695223037599,5.193367590653768,3.828139894605879,4.875744685924701,4.578325601306335,5.246561304449785,5.477222913583994,,,
ENSMUSG00000026895-P,9.22472728077141,8.842088906427723,8.284271308360529,8.616501914094693,8.452759687276505,8.617921739083815,8.630704158858647,8.99747204647569,8.674353260252307,,,
ENSMUSG00000038555-P,6.731118921912716,7.113831251012984,6.636808816183967,7.221979697164291,6.513977902312298,6.511500818724275,6.285274881014868,6.632540333545457,6.110830057186796,,,
ENSMUSG00000035293-P,3.886496333983724,3.17156024148295,2.888953683480583,4.295888232083969,2.339852946915775,4.937736947662357,4.51408423217814,0.0,4.3990438140965855,,,
ENSMUSG00000022141-P,8.02692306513608,8.108613864503571,8.478190547021498,8.200612915279834,7.431631830085153,8.757671659138941,8.414585187262109,7.923923924538923,8.471474244707323,,,
ENSMUSG00000024002-P,6.530536109806408,7.332744974577027,7.065573444434952,7.213767618436221,6.680363156458049,7.258414014136054,7.457751718045067,6.972940652207929,7.524474121970149,,,
ENSMUSG00000048874-P,7.327932491128861,7.849410933202614,7.692339929475384,7.806450474841265,7.10967108640182,7.942051449233976,7.736410671962344,7.496171364231849,7.899828013667225,,,
ENSMUSG00000006476-P,6.7012438282959765,6.268602180703143,5.932361753976643,6.1735171807784806,6.497855465071634,6.26780605104125,5.914217872839066,6.206954718790918,6.385874145129482,,,
ENSMUSG00000066357-P,9.67119288885293,9.596161740514978,9.263273621072392,9.011797446166208,9.586491646568891,9.041483223038709,9.560952667369348,9.117540446079566,9.57458622197614,,,
ENSMUSG00000038646-P,5.866291676706408,5.5357784097832745,6.1914534232382685,6.121789852569476,5.066092749658853,5.567000642123724,5.6409977747535205,6.960760476792537,5.740886364650992,,,
ENSMUSG00000105729-P,2.766824853024996,0.0,2.3232494257147276,1.824615078778005,1.5999153006053064,1.194754134453318,0.0,2.0594748867359756,0.0,,,
ENSMUSG00000041570-P,7.048352155146062,7.085748447829282,6.093327107149926,6.751801715856779,6.855066755391602,6.684195929949211,6.7431600939602045,6.504140332624964,6.87187540879711,,,
ENSMUSG00000045930-P,3.5712407298644924,4.299426585352096,5.639692168164932,4.723626755540068,4.6653394413202784,3.3253011069529537,3.6374853533796254,6.1437118208118715,3.604739428120841,,,
ENSMUSG00000002324-P,5.546058152982819,5.103323996295153,5.568431806820604,4.813319392743866,4.975851520138954,4.4346236209811325,3.960350930422987,4.660532175221,4.90836353686475,,,
ENSMUSG00000030493-P,3.656744275295881,2.6645142336908574,0.0,2.388706117066035,3.189827825544353,2.8963282226334464,3.6374853533796254,2.385282137693864,2.1209125051964186,,,
ENSMUSG00000022199-P,12.794124595423863,13.126553003838724,12.837583215911748,12.656871102661045,12.882097387882776,12.685079281718894,12.614897894888651,12.323115233438708,12.698925483740926,,,
ENSMUSG00000052584-P,0.787232210800267,2.940199166381418,0.0,3.777222373109846,2.8265516388306424,3.3253011069529537,2.632788782946068,1.6379488583154955,2.7187049314574803,,,
ENSMUSG00000027108-P,6.436956871271602,6.293370492234556,6.7048471018190146,7.029545306374979,6.044397732486755,7.063643073948222,6.580156391865752,6.792282477052913,6.801414288850573,,,
ENSMUSG00000023960-P,8.853570430349087,8.644488357780558,8.877550864391058,8.66549663689456,8.877191918373981,8.49444454654569,8.414585187262109,8.958187686925072,8.318409615900501,,,
ENSMUSG00000044365-P,3.886496333983724,4.5665464550311805,5.272137656442076,4.813319392743866,5.021677598635499,5.21309951984401,5.099897757701938,5.960110414283344,4.90836353686475,,,
ENSMUSG00000056735-P,0.0,0.0,0.8487311286362117,2.388706117066035,1.0112291040016552,2.6220477740184953,2.3678714595610275,0.0,2.4505522388752183,,,
ENSMUSG00000012422-P,7.132844179421545,6.697630050876914,6.14322437411808,7.238264937288486,6.651503852874327,6.511500818724275,6.378431046325186,7.529540210684472,6.8580558033850805,,,
ENSMUSG00000062040-P,1.9645988968039112,0.0,2.0716477656372323,3.685183232254651,3.927781389731998,3.126700195823549,3.6374853533796254,4.467429729259378,2.9447421864177903,,,
ENSMUSG00000028890-P,5.633022797534542,5.765571333372111,6.7376996189268015,5.993351625606638,6.109507831338209,6.53174218413735,6.360274821076019,5.749688705337369,6.58357739813832,,,
ENSMUSG00000042129-P,1.6677928317227733,1.2234438598261048,3.0370740861140413,3.8637402043734568,3.605482885367664,3.4998414840370105,3.050176478601315,0.0,3.1401148593054975,,,
ENSMUSG00000069631-P,4.312503369902026,4.720587950074849,4.019471494383472,4.525552067463755,4.6653394413202784,4.345955003906531,5.448185632418104,4.934102472483744,4.676063785822748,,,
ENSMUSG00000040242-P,6.983638433750206,6.455775033516211,7.091222249178279,6.942772461333092,6.130574179156854,7.513784465773336,7.206556284568189,7.122580475635362,7.146563278657072,,,
ENSMUSG00000039959-P,4.682340408871524,4.791849997763856,4.690886659630436,5.351438341732733,5.694361485086104,5.605706266590458,5.303655022271446,5.398777628998076,5.403023629280852,,,
ENSMUSG00000020227-P,0.0,1.8758071794149425,2.7238673970734193,2.6050793803100993,0.0,2.2830845153777495,1.6233495238544506,2.875129551690155,2.1209125051964186,,,
ENSMUSG00000020297-P,10.013681528660609,10.607626484039924,10.247915674584805,9.864596423738243,10.187259071250528,9.939539955855214,10.168289143051702,9.775642364336928,9.946797158904245,,,
ENSMUSG00000061689-P,8.510194412497333,8.663613073431712,8.32086680945093,8.758760312688983,8.510149678807725,8.808330954910808,8.474892697959014,7.954957912952222,8.618068669292546,,,
ENSMUSG00000040586-P,4.312503369902026,4.08919421418506,3.407488115457992,4.47147194203123,3.479783603895913,3.796035126538526,4.2240099860938525,4.71955390134089,4.961030935308618,,,
ENSMUSG00000051435-P,7.957010946224893,7.914721223016697,7.78431463759491,8.11059742994768,7.298352661065735,8.57954683542303,8.470667631130476,7.238102381426646,8.642460001007692,,,
ENSMUSG00000070527-P,0.0,0.0,1.3795281389769003,1.824615078778005,1.5999153006053064,2.6220477740184953,1.0288855979333102,0.0,1.081723604305354,,,
ENSMUSG00000022427-P,6.853872789771765,6.936498239504816,6.6825223081270355,6.728934004170036,6.763630986678074,6.361253669207152,6.700499414876002,7.155014863443871,6.566682951147342,,,
ENSMUSG00000020553-P,4.203064127328059,4.924611048289639,2.7238673970734193,4.295888232083969,3.3420779749304774,4.518156736536309,3.960350930422987,1.0399210909765384,3.465852944286889,,,
ENSMUSG00000031198-P,8.225388408721109,7.709189850940993,7.970887492638716,8.297048020472053,7.886462348914203,8.079021556508813,7.805136149287736,7.462012401241368,8.100967123456028,,,
ENSMUSG00000061524-P,5.477211883648853,3.9713485199552303,5.387043024828433,5.934601945273793,4.108527912814123,5.162071875264356,5.099897757701938,3.0691532897951093,5.364442063119361,,,
ENSMUSG00000030403-P,6.853872789771765,6.433664008049552,6.821815830414834,6.693938100881692,7.202127467630441,6.609981899142196,6.8248738757985725,6.87249230750014,6.265405037504199,,,
ENSMUSG00000023931-P,5.163357879754206,4.791849997763856,4.21879344986858,5.2263976789316775,4.975851520138954,5.054260454982929,5.579546386452493,1.0399210909765384,5.581822928035971,,,
ENSMUSG00000005045-P,5.0729298286144,4.482883888327394,4.393890298518122,3.685183232254651,4.020983381634943,4.345955003906531,4.6398279175304555,5.205858390991043,5.2420913129651465,,,
ENSMUSG00000089875-P,1.6677928317227733,2.323399894305442,2.888953683480583,1.4301513955146576,3.828139894605879,2.6220477740184953,2.632788782946068,0.0,2.4505522388752183,,,
ENSMUSG00000038390-P,6.731118921912716,6.082185763368701,6.648373700392669,5.5730600817772,6.211891913767262,6.243466772136816,6.378431046325186,4.322654555413567,6.0144469193789805,,,
ENSMUSG00000002748-P,7.53969322181368,7.58428556851056,7.652694954095957,7.632547173876315,7.221892805610259,8.28384318488774,7.969860783328893,6.6171015193368765,8.191913023405792,,,
ENSMUSG00000001089-P,7.176926763355912,7.332744974577027,7.065573444434952,7.462760868396268,7.388559150802804,7.773804066031671,7.664246853476897,7.144284217720942,7.780352083213073,,,
ENSMUSG00000034349-P,4.145065206068445,4.394069394785983,5.662684334805726,4.62798607582455,4.5449679443437745,5.850963404655412,5.784066043532815,5.88475262004847,5.581822928035971,,,
ENSMUSG00000027860-P,6.067040623009428,5.729725283222148,7.251465178627463,5.623526652131811,6.708656469325542,6.1417830800667925,6.265899445479718,5.832234452988337,5.911160717188953,,,
ENSMUSG00000085890-P,0.0,0.0,0.8487311286362117,0.0,2.0168110498472283,2.2830845153777495,3.2208840288172538,0.0,0.0,,,
ENSMUSG00000001014-P,0.0,0.0,3.610325421546264,1.824615078778005,2.8265516388306424,1.194754134453318,0.0,2.385282137693864,1.692929958963774,,,
ENSMUSG00000052056-P,5.2206403615169705,4.198136450873345,5.241922138397894,5.089482198528558,4.928521923501977,4.251477834197026,4.81001296923617,4.322654555413567,4.237641117119119,,,
ENSMUSG00000020235-P,6.496151271802903,5.765571333372111,5.814120330710248,6.621291760519557,6.022024581905909,5.882829323390511,5.938896327489427,5.398777628998076,6.087331193886346,,,
ENSMUSG00000071637-P,2.4207687385058647,1.8758071794149425,4.019471494383472,3.3675282693871327,3.0195939446690656,3.4998414840370105,3.373512855805496,1.0399210909765384,4.320598421947695,,,
ENSMUSG00000097462-P,2.6041479815972304,0.0,4.279551140473432,2.1340565645548835,2.0168110498472283,2.6220477740184953,3.373512855805496,3.3930092982402096,3.465852944286889,,,
ENSMUSG00000043263-P,0.0,0.0,2.888953683480583,0.0,2.0168110498472283,2.2830845153777495,1.0288855979333102,0.0,1.081723604305354,,,
ENSMUSG00000019173-P,8.585719385006895,8.196590094986231,8.5322484257371,7.784439300950434,8.461099359068536,8.23529892094156,8.568803171658455,7.81311688721224,8.634375290549876,,,
ENSMUSG00000009076-P,5.674615168854764,6.601733404861931,5.592578472113042,5.466500628076533,5.191679714683555,5.486327530504934,5.547810409386137,5.362202548592466,5.547791996674059,,,
ENSMUSG00000054792-P,3.737462602565348,3.7021378150296895,4.598518411600886,4.856157757026546,4.480793705501705,4.810968562061706,4.755485174740605,4.322654555413567,4.611634412683991,,,
ENSMUSG00000020491-P,2.4207687385058647,0.0,3.171393072131684,1.4301513955146576,0.0,3.796035126538526,3.6374853533796254,4.244427258259998,2.1209125051964186,,,
ENSMUSG00000018570-P,0.0,0.0,0.0,1.4301513955146576,0.0,0.0,2.0431143725584566,0.0,0.0,,,
ENSMUSG00000066800-P,0.0,0.0,3.171393072131684,2.1340565645548835,2.339852946915775,0.0,2.8565246424054846,0.0,2.7187049314574803,,,
ENSMUSG00000028053-P,7.838502920088169,7.999952591160073,7.989193230200878,8.273536805533693,7.569147225941347,8.478891172298278,8.333147658219104,7.1867360718698405,8.37287691088513,,,
ENSMUSG00000032261-P,7.829324793593324,7.781003300264439,7.526771765176709,7.427687811045299,7.440094172539031,7.317902383698183,7.423186448960208,7.764895561954965,7.489046093392528,,,
ENSMUSG00000029551-P,5.848230178923576,4.791849997763856,5.913315638706374,4.02261188025902,4.108527912814123,5.400874720593145,5.784066043532815,4.161713826150124,5.108394717432779,,,
ENSMUSG00000027210-P,3.737462602565348,5.692965838075178,3.8694348841173,5.258688447768312,3.189827825544353,4.251477834197026,3.860547466983792,5.076369719801864,4.3990438140965855,,,
ENSMUSG00000017286-P,6.484505100197726,5.9006619807881595,6.1914534232382685,6.031229696861563,5.231224751756514,6.115201492821074,6.246260250984161,6.41767052452145,5.740886364650992,,,
ENSMUSG00000027957-P,4.836878315042076,6.137950064961825,5.9697158600465965,5.742471066877271,5.904638229142112,6.167883750350014,6.010495614492858,5.631724156777347,5.615069586916494,,,
ENSMUSG00000086851-P,0.787232210800267,0.0,2.3232494257147276,2.1340565645548835,3.479783603895913,1.8392003079611083,1.0288855979333102,0.0,1.081723604305354,,,
ENSMUSG00000056999-P,7.452714896213409,7.368150587517097,7.332558100871924,7.270294094243686,7.01088136327535,7.59297772979756,7.1963577155274745,7.771883790387803,7.0404311137700715,,,
ENSMUSG00000102101-P,4.414222977348828,5.834697276964955,3.701964223264987,5.7874324012127625,4.191062682393212,4.345955003906531,5.413387614071259,5.600661764733968,5.28403843562497,,,
ENSMUSG00000051297-P,0.0,0.0,0.0,1.4301513955146576,0.0,2.6220477740184953,2.3678714595610275,1.0399210909765384,1.692929958963774,,,
ENSMUSG00000103731-P,3.0457233021581005,3.546002450184496,2.0716477656372323,1.4301513955146576,4.606408730804867,2.2830845153777495,3.050176478601315,1.0399210909765384,3.604739428120841,,,
ENSMUSG00000078486-P,0.0,0.0,0.0,0.8854767201948464,2.8265516388306424,1.8392003079611083,3.2208840288172538,0.0,1.692929958963774,,,
ENSMUSG00000003190-P,0.787232210800267,3.546002450184496,2.7238673970734193,2.1340565645548835,4.975851520138954,1.8392003079611083,3.2208840288172538,4.244427258259998,3.465852944286889,,,
ENSMUSG00000051285-P,7.000091030836484,7.154956357870209,6.7158812727811465,7.576008029668603,7.06659741765821,7.553924419975188,7.440572598904218,7.617513822701472,7.69741383686473,,,
ENSMUSG00000098098-P,4.021565825688696,3.546002450184496,1.3795281389769003,4.356821614027285,4.928521923501977,2.6220477740184953,4.05369461019873,3.6573275499737368,3.847872573248563,,,
ENSMUSG00000051510-P,5.884129850581682,6.268602180703143,6.759192908956475,7.230145295717194,6.513977902312298,7.375034630434448,6.864058260268311,6.960760476792537,7.202317668064374,,,
ENSMUSG00000037110-P,6.082574022448818,5.211243194624073,5.932361753976643,5.159563533607588,5.379381947648898,5.9445243076170735,5.963159727294443,5.662131822406488,5.989310299083667,,,
ENSMUSG00000006281-P,4.554501280444778,3.7021378150296895,4.393890298518122,4.856157757026546,5.151020104354008,4.345955003906531,4.6398279175304555,3.98053834928957,4.737738392123119,,,
ENSMUSG00000022674-P,2.6041479815972304,3.9713485199552303,4.21879344986858,3.777222373109846,4.108527912814123,4.150377410802778,4.376325303065213,4.53471025753819,3.465852944286889,,,
ENSMUSG00000027770-P,7.032443823023778,7.246587628158402,6.726831691203697,7.490218053613686,6.130574179156854,7.621589233534208,7.122874768914923,6.923590523943039,7.497984996365636,,,
ENSMUSG00000036815-P,0.0,1.8758071794149425,2.7238673970734193,3.108754376311148,0.0,2.8963282226334464,1.6233495238544506,1.0399210909765384,1.692929958963774,,,
ENSMUSG00000030677-P,3.279341323049387,3.17156024148295,3.701964223264987,3.8637402043734568,4.721957142500539,3.4998414840370105,4.141364133435049,2.385282137693864,3.465852944286889,,,
ENSMUSG00000097318-P,3.3833428931003473,2.6645142336908574,0.0,2.388706117066035,3.479783603895913,2.6220477740184953,1.6233495238544506,4.598992446943178,2.4505522388752183,,,
ENSMUSG00000025789-P,0.0,0.0,3.171393072131684,0.8854767201948464,0.0,0.0,0.0,0.0,1.081723604305354,,,
ENSMUSG00000025894-P,4.942804328246051,4.859757117396972,6.159480526825397,5.4938874012688155,6.044397732486755,5.444233719004393,5.547810409386137,6.537327466754477,5.679349094352874,,,
ENSMUSG00000030801-P,4.873058051462689,5.103323996295153,4.155364081244484,4.095934905275212,3.479783603895913,4.810968562061706,4.51408423217814,4.660532175221,4.676063785822748,,,
ENSMUSG00000032763-P,7.594895717852698,7.3207473461257235,7.388797332365175,6.421854381723968,7.489851608744047,7.063643073948222,7.332966705064012,5.910311749663849,7.015747033792463,,,
ENSMUSG00000038324-P,7.254404432005877,7.604219627493943,6.821815830414834,7.833500435140976,7.077486998411272,7.451399514568043,7.423186448960208,7.529540210684472,7.461892189849772,,,
ENSMUSG00000030201-P,8.204243334841697,8.786470191758559,8.68884816498091,8.482787224748435,7.953017837254632,8.484094283467282,8.626912192276347,8.253427611107465,8.65450274774654,,,
