Metabolite,Gene,AL Consistent,Matt consistent,Consistent differs,Matt,AL,Diff (Matt-AL),Abs Diff
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",ENSMUSG00000098113,False,False,False,0.0,,,
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",ENSMUSG00000098113,False,False,False,0.0,,,
(CH3)2C=NC2H558,ENSMUSG00000098113,False,False,False,0.0,,,
(pm)-alpha-Tocopherol acetate,ENSMUSG00000098113,False,False,False,0.0,,,
(pm)-Norketamine,ENSMUSG00000098113,False,False,False,0.0,,,
(pm)-Phenylpropanolamine,ENSMUSG00000098113,False,False,False,0.0,,,
"(R*,S*)-2,3-Dihydroxybutanoic acid",ENSMUSG00000098113,False,False,False,0.0,,,
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene",ENSMUSG00000098113,False,False,False,0.0,,,
"1-(2,4-Dimethoxyphenyl)-propan-2-one",ENSMUSG00000098113,False,False,False,0.0,,,
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",ENSMUSG00000098113,False,False,False,0.0,,,
1-Aminocyclopropanecarboxylic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Butanamine, N,N-diethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
1-Cyclopentylethanol,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Decanol, 2-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"1-Decene, 8-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
1-Hexadecanol,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",ENSMUSG00000098113,False,False,False,0.0,,,
1-Monoacetin,ENSMUSG00000098113,False,False,False,0.0,,,
1-Octadecanol,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000098113,False,False,False,0.0,,,
1-Octanol,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Octene, 2-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
1-Phenethylamine,ENSMUSG00000098113,False,False,False,0.0,,,
"1-Phenyl-1,2-ethanediol",ENSMUSG00000098113,False,False,False,0.0,,,
"1-Propanamine, N,N-diethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
1-Tetradecanol,ENSMUSG00000098113,False,False,False,0.0,,,
"1,1'-Biphenyl, 3,4-diethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2-Benzenedicarboxylic acid",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2-Butanediol",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000098113,False,False,False,0.0,,,
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",ENSMUSG00000098113,False,False,False,0.0,,,
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",ENSMUSG00000098113,False,False,False,0.0,,,
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"1,3,5-Trimethyl-1H-pyrazol-4-amine",ENSMUSG00000098113,False,False,False,0.0,,,
"1,5-Anhydroglucitol",ENSMUSG00000098113,False,False,False,0.0,,,
10-Heptadecenoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
12-Oxooctadecanoate,ENSMUSG00000098113,False,False,False,0.0,,,
13-Docosenamide,ENSMUSG00000098113,False,False,False,0.0,,,
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",ENSMUSG00000098113,False,False,False,0.0,,,
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Amino-4-methylphenol,ENSMUSG00000098113,False,False,False,0.0,,,
2-Aminoadipic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Aminobutanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Butenedioic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"2-Butenoic acid, 2-[(trimethylsilyl)oxy]-",ENSMUSG00000098113,False,False,False,0.0,,,
2-Ethyl-3-hydroxypropionic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"2-Heptanone, 4,6-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
2-Heptenoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Hexen-1-ol,ENSMUSG00000098113,False,False,False,0.0,,,
2-Hydroxy-3-methylbutyric acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Hydroxy-5-methoxybenzaldehyde,ENSMUSG00000098113,False,False,False,0.0,,,
2-Hydroxybutyric acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Isopropyl-5-methyl-1-heptanol,ENSMUSG00000098113,False,False,False,0.0,,,
2-Methyl-4-pentenoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Methylglutaconic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Naphthol,ENSMUSG00000098113,False,False,False,0.0,,,
2-Oxooctanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
2-Pentenoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"2-Propanone, bis(1-methylethyl)hydrazone",ENSMUSG00000098113,False,False,False,0.0,,,
"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-3-[4-[(trimethylsilyl)oxy]phenyl]-",ENSMUSG00000098113,False,False,False,0.0,,,
2-Pyrrolidinone,ENSMUSG00000098113,False,False,False,0.0,,,
"2,2-Diallylpyrrolidine",ENSMUSG00000098113,False,False,False,0.0,,,
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",ENSMUSG00000098113,False,False,False,0.0,,,
"2,2'-Biphenyldiol",ENSMUSG00000098113,False,False,False,0.0,,,
"2,3-Butanediol",ENSMUSG00000098113,False,False,False,0.0,,,
"2,4-Decadienal",ENSMUSG00000098113,False,False,False,0.0,,,
"2,4-Diamino-6,7-dimethylpteridine",ENSMUSG00000098113,False,False,False,0.0,,,
"2,4-Imidazolidinedione, 5,5-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-di-tert-Butyl-1,4-benzoquinone",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Di-tert-butylhydroquinone",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethoxy-4-methylamphetamine",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethoxybenzhydrazide",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethoxybenzonitrile",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethoxymandelic acid",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethoxyphenol",ENSMUSG00000098113,False,False,False,0.0,,,
"2,5-Dimethyl-1-aza-bicyclo[2.2.1]heptane",ENSMUSG00000098113,False,False,False,0.0,,,
"2,6-Dimethoxybenzylamine",ENSMUSG00000098113,False,False,False,0.0,,,
"2,6-Dimethoxyhydroquinone",ENSMUSG00000098113,False,False,False,0.0,,,
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",ENSMUSG00000098113,False,False,False,0.0,,,
"2',2,3,6'-Tetramethoxychalcone",ENSMUSG00000098113,False,False,False,0.0,,,
3-(2-Hydroxyethyl)imidazole-2-thione,ENSMUSG00000098113,False,False,False,0.0,,,
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
3-Amino-2-piperidone,ENSMUSG00000098113,False,False,False,0.0,,,
3-Amino-5-morpholinomethyl-2-oxazolidinone,ENSMUSG00000098113,False,False,False,0.0,,,
3-Aminobenzoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"3-Buten-2-one, 3-trimethylsilyloxy-",ENSMUSG00000098113,False,False,False,0.0,,,
"3-Buten-2-one, 4-(4-methoxyphenyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
3-Ethylphenol,ENSMUSG00000098113,False,False,False,0.0,,,
3-Hexenedinitrile,ENSMUSG00000098113,False,False,False,0.0,,,
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000098113,False,False,False,0.0,,,
3-Hydroxybutyric acid,ENSMUSG00000098113,False,False,False,0.0,,,
3-Hydroxyisovaleric acid,ENSMUSG00000098113,False,False,False,0.0,,,
3-Indolepropionic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",ENSMUSG00000098113,False,False,False,0.0,,,
3-Methoxysalicylic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"3-Methyl-1-(tetrahydropyrrolo[1,2-c]oxazol-3-ylidene)-butan-2-one",ENSMUSG00000098113,False,False,False,0.0,,,
3-Methyl-2-butanol,ENSMUSG00000098113,False,False,False,0.0,,,
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
"3-Methylpiperazine-2,5-dione, (R)-",ENSMUSG00000098113,False,False,False,0.0,,,
3-Methylvaleric acid,ENSMUSG00000098113,False,False,False,0.0,,,
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",ENSMUSG00000098113,False,False,False,0.0,,,
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"3,5-di-tert-Butyl-4-hydroxyacetophenone",ENSMUSG00000098113,False,False,False,0.0,,,
"3,5-Dimethyl-1,4-diallylpyrazole",ENSMUSG00000098113,False,False,False,0.0,,,
"3,5-Dimethylpyrazole",ENSMUSG00000098113,False,False,False,0.0,,,
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,ENSMUSG00000098113,False,False,False,0.0,,,
3'-Hydroxyacetophenone,ENSMUSG00000098113,False,False,False,0.0,,,
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",ENSMUSG00000098113,False,False,False,0.0,,,
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",ENSMUSG00000098113,False,False,False,0.0,,,
4-(Methoxycarbonyl)phenol,ENSMUSG00000098113,False,False,False,0.0,,,
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one",ENSMUSG00000098113,False,False,False,0.0,,,
4-(Trimethylsilyoxy)-3-penten-2-one,ENSMUSG00000098113,False,False,False,0.0,,,
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",ENSMUSG00000098113,False,False,False,0.0,,,
"4-Fluoroaniline, N-trimethylsilyl-",ENSMUSG00000098113,False,False,False,0.0,,,
4-Hydroxybenzaldehyde,ENSMUSG00000098113,False,False,False,0.0,,,
4-Hydroxybenzoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
4-Hydroxybutanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
4-Hydroxyphenyllactic acid,ENSMUSG00000098113,False,False,False,0.0,,,
4-Methoxyphenol,ENSMUSG00000098113,False,False,False,0.0,,,
"4-Methylethcathinone, N-acetyl-",ENSMUSG00000098113,False,False,False,0.0,,,
4-Methylvaleric acid,ENSMUSG00000098113,False,False,False,0.0,,,
4-Pyridinol,ENSMUSG00000098113,False,False,False,0.0,,,
5-(2-Aminopropyl)-2-methylphenol,ENSMUSG00000098113,False,False,False,0.0,,,
"5-Androsten-17alpha-methyl-3beta,17beta-diol",ENSMUSG00000098113,False,False,False,0.0,,,
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]-",ENSMUSG00000098113,False,False,False,0.0,,,
5-Hydroxy-L-tryptophan,ENSMUSG00000098113,False,False,False,0.0,,,
5-Hydroxyquinoline,ENSMUSG00000098113,False,False,False,0.0,,,
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol",ENSMUSG00000098113,False,False,False,0.0,,,
"6,7,4'-Trihydroxyisoflavone",ENSMUSG00000098113,False,False,False,0.0,,,
"6,8-Dioxapentadecane",ENSMUSG00000098113,False,False,False,0.0,,,
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",ENSMUSG00000098113,False,False,False,0.0,,,
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",ENSMUSG00000098113,False,False,False,0.0,,,
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",ENSMUSG00000098113,False,False,False,0.0,,,
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",ENSMUSG00000098113,False,False,False,0.0,,,
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000098113,False,False,False,0.0,,,
9-Octadecenamide,ENSMUSG00000098113,False,False,False,0.0,,,
"9,12-Octadecadienoic acid",ENSMUSG00000098113,False,False,False,0.0,,,
"9H-Fluorene, 9-methylene-",ENSMUSG00000098113,False,False,False,0.0,,,
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",ENSMUSG00000098113,False,False,False,0.0,,,
"Acetamide, N,N-diethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Acetic acid, bis[(trimethylsilyl)oxyl]-",ENSMUSG00000098113,False,False,False,0.0,,,
Acetoacetic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Aceturic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Adipoyl-L-carnitine,ENSMUSG00000098113,False,False,False,0.0,,,
Albizziin,ENSMUSG00000098113,False,False,False,0.0,,,
Alloxanic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Allylescaline,ENSMUSG00000098113,False,False,False,0.0,,,
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",ENSMUSG00000098113,False,False,False,0.0,,,
alpha-Tocopherol,ENSMUSG00000098113,False,False,False,0.0,,,
Ammeline,ENSMUSG00000098113,False,False,False,0.0,,,
"Arabinofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000098113,False,False,False,0.0,,,
Arachidonic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Aspartic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Azetidine, 1-acetyl-2-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Aziridine, 1-(2-buten-2-yl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzaldehyde, 2,5-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzene, 3-cyclohexen-1-yl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzene, 4-ethenyl-1,2-dimethoxy-",ENSMUSG00000098113,False,False,False,0.0,,,
Benzeneacetic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",ENSMUSG00000098113,False,False,False,0.0,,,
Benzenepropanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Benzimidazole, 5-trifluoromethyl-2-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzoic acid, methyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
"Benzoic acid, pentadecyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
Benzoic Acid,ENSMUSG00000098113,False,False,False,0.0,,,
Benzophenone,ENSMUSG00000098113,False,False,False,0.0,,,
Benzyl alcohol,ENSMUSG00000098113,False,False,False,0.0,,,
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000098113,False,False,False,0.0,,,
beta-Hydroxypyruvic acid,ENSMUSG00000098113,False,False,False,0.0,,,
5-Hydroxyhexanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Boric acid,ENSMUSG00000098113,False,False,False,0.0,,,
Butanedioic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",ENSMUSG00000098113,False,False,False,0.0,,,
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",ENSMUSG00000098113,False,False,False,0.0,,,
Butylated Hydroxytoluene,ENSMUSG00000098113,False,False,False,0.0,,,
Butylmethylamine,ENSMUSG00000098113,False,False,False,0.0,,,
Campesterol,ENSMUSG00000098113,False,False,False,0.0,,,
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cetaben, N,O-bis(trimethylsilyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000098113,False,False,False,0.0,,,
"Cholest-7-en-3-ol, (3beta,5alpha)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cholesta-2,4-diene",ENSMUSG00000098113,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000098113,False,False,False,0.0,,,
"Cholesta-3,5-diene",ENSMUSG00000098113,False,False,False,0.0,,,
Cholesterol,ENSMUSG00000098113,False,False,False,0.0,,,
"cis-4,5-Dihydroxy-o-dithiane, 2O-",ENSMUSG00000098113,False,False,False,0.0,,,
cyclobutanecarboxylic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Cyclobutanol,ENSMUSG00000098113,False,False,False,0.0,,,
Cyclohexanol,ENSMUSG00000098113,False,False,False,0.0,,,
"Cyclohexanone, 3,3,5-trimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"Cyclopentanone, 2,2,4-trimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"D-(-)-Ribofuranose, tetrakis",ENSMUSG00000098113,False,False,False,0.0,,,
"D-(+)-Xylose, tetrakis",ENSMUSG00000098113,False,False,False,0.0,,,
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",ENSMUSG00000098113,False,False,False,0.0,,,
D-Fructose,ENSMUSG00000098113,False,False,False,0.0,,,
D-Fucitol,ENSMUSG00000098113,False,False,False,0.0,,,
"D-Isoleucine, N-acetyl-",ENSMUSG00000098113,False,False,False,0.0,,,
"D-Psicofuranose, pentakis",ENSMUSG00000098113,False,False,False,0.0,,,
D-Ribose,ENSMUSG00000098113,False,False,False,0.0,,,
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000098113,False,False,False,0.0,,,
Decanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Deoxycholic Acid,ENSMUSG00000098113,False,False,False,0.0,,,
Desmosterol,ENSMUSG00000098113,False,False,False,0.0,,,
Dihydrouracil,ENSMUSG00000098113,False,False,False,0.0,,,
Dimethyl fumarate,ENSMUSG00000098113,False,False,False,0.0,,,
Diphenyl ether,ENSMUSG00000098113,False,False,False,0.0,,,
DL-Ornithine,ENSMUSG00000098113,False,False,False,0.0,,,
DL-Phenylalanine,ENSMUSG00000098113,False,False,False,0.0,,,
Dobutamine,ENSMUSG00000098113,False,False,False,0.0,,,
Doconexent,ENSMUSG00000098113,False,False,False,0.0,,,
Dodecanamide,ENSMUSG00000098113,False,False,False,0.0,,,
"Dodecanamide, N-(2-hydroxyethyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
Dodecanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Dopamine,ENSMUSG00000098113,False,False,False,0.0,,,
Erythritol,ENSMUSG00000098113,False,False,False,0.0,,,
"Erythrono-1,4-lactone, (Z)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Ethanol, 2-(9-octadecenyloxy)-",ENSMUSG00000098113,False,False,False,0.0,,,
Ethanolamine,ENSMUSG00000098113,False,False,False,0.0,,,
"Ethanone, 1-(2,5-dimethoxyphenyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,ENSMUSG00000098113,False,False,False,0.0,,,
Fenitrothion,ENSMUSG00000098113,False,False,False,0.0,,,
Galactopyranose,ENSMUSG00000098113,False,False,False,0.0,,,
Glucose,ENSMUSG00000098113,False,False,False,0.0,,,
Glyceric acid,ENSMUSG00000098113,False,False,False,0.0,,,
Glycine,ENSMUSG00000098113,False,False,False,0.0,,,
"Glycine, N-(1-oxobutyl)-",ENSMUSG00000098113,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000098113,False,False,False,0.0,,,
Glycolic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Glyoxime,ENSMUSG00000098113,False,False,False,0.0,,,
Guanabenz,ENSMUSG00000098113,False,False,False,0.0,,,
"Guanidine, N,N-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
Heptadecanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Heptanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Hexanedioic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Hexanoic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Hexanoylglycine,ENSMUSG00000098113,False,False,False,0.0,,,
Hippuric acid,ENSMUSG00000098113,False,False,False,0.0,,,
Homocysteine thiolactone,ENSMUSG00000098113,False,False,False,0.0,,,
Hydracrylic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Hydroquinone,ENSMUSG00000098113,False,False,False,0.0,,,
Indole-3-lactic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Indole-5-carboxylic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Inosose-2, 1,3,4,5,6-pentakis-",ENSMUSG00000098113,False,False,False,0.0,,,
Isofucosterol,ENSMUSG00000098113,False,False,False,0.0,,,
Isonicotinic Acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",ENSMUSG00000098113,False,False,False,0.0,,,
Isoxaben,ENSMUSG00000098113,False,False,False,0.0,,,
Itaconic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Ketamine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Alanine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Asparagine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Aspartic acid,ENSMUSG00000098113,False,False,False,0.0,,,
L-Cysteine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Glutamic acid,ENSMUSG00000098113,False,False,False,0.0,,,
L-Glutamine,ENSMUSG00000098113,False,False,False,0.0,,,
l-Histidine ethyl ester,ENSMUSG00000098113,False,False,False,0.0,,,
L-Hydroxyproline,ENSMUSG00000098113,False,False,False,0.0,,,
L-Isoleucine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Leucine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Lysine,ENSMUSG00000098113,False,False,False,0.0,,,
"L-Lysine, ethyl ester",ENSMUSG00000098113,False,False,False,0.0,,,
L-Methionine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Ornithine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Proline,ENSMUSG00000098113,False,False,False,0.0,,,
L-Threonine,ENSMUSG00000098113,False,False,False,0.0,,,
L-Tryptophan,ENSMUSG00000098113,False,False,False,0.0,,,
"L-Tryptophan, N-acetyl-1",ENSMUSG00000098113,False,False,False,0.0,,,
L-Valine,ENSMUSG00000098113,False,False,False,0.0,,,
Lactic Acid,ENSMUSG00000098113,False,False,False,0.0,,,
Levulinic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Malic acid,ENSMUSG00000098113,False,False,False,0.0,,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",ENSMUSG00000098113,False,False,False,0.0,,,
"Methyl 2,4-dihydroxybenzoate",ENSMUSG00000098113,False,False,False,0.0,,,
Methyl aminoacetate,ENSMUSG00000098113,False,False,False,0.0,,,
"Methyl galactoside (1R,2S,3S,4R,5R)-",ENSMUSG00000098113,False,False,False,0.0,,,
Methyl isovanillate,ENSMUSG00000098113,False,False,False,0.0,,,
Methylmalonic monoamide,ENSMUSG00000098113,False,False,False,0.0,,,
Methylsuccinic acid,ENSMUSG00000098113,False,False,False,0.0,,,
Mirin,ENSMUSG00000098113,False,False,False,0.0,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",ENSMUSG00000098113,False,False,False,0.0,,,
Myristic acid,ENSMUSG00000098113,False,False,False,0.0,,,
N-(Trimethylsilyl)hexanamide,ENSMUSG00000098113,False,False,False,0.0,,,
N-Acetyl-D-galactosamine,ENSMUSG00000098113,False,False,False,0.0,,,
N-Acetyl-L-phenylalanine,ENSMUSG00000098113,False,False,False,0.0,,,
n-Butylamine,ENSMUSG00000098113,False,False,False,0.0,,,
N-Isobutyl-sec-butylamine,ENSMUSG00000098113,False,False,False,0.0,,,
N-Isovaleroylglycine,ENSMUSG00000098113,False,False,False,0.0,,,
N-Valerylglycine,ENSMUSG00000098113,False,False,False,0.0,,,
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",ENSMUSG00000098113,False,False,False,0.0,,,
"N,N-Dimethyl-2-cyclohexyloxyethylamine",ENSMUSG00000098113,False,False,False,0.0,,,
"N,O-Bis(trimethylsilyl)carbamate",ENSMUSG00000098113,False,False,False,0.0,,,
Neostigmine,ENSMUSG00000098113,False,False,False,0.0,,,
